-2.534057455610858045e-01 -2.609874008958542047e-01 -1.100452845143275182e-01 -5.471679068866841522e-02 -7.186491887914428500e-02 -8.286893398380913364e-03
-2.865966545188590731e-01 -2.810688541388132178e-01 9.711948207739914962e-02 -1.068101599603174384e-01 1.069453891157611664e-01 -6.343811814359653911e-03
2.504729900385989083e-01 4.087361149054616893e-01 3.236387330661850970e-02 -4.450725507720311447e-02 -1.688876939897791252e-01 -8.523277398931335125e-02
1.434429160999932118e-01 -3.541687597071495608e-01 -4.202408044183891245e-01 -9.977111930109440474e-02 -1.133350157586435064e-01 -9.128408686152087587e-03
3.986135587360761234e-01 4.837212354997193486e-01 7.487747599995217551e-02 -3.512828804604395394e-02 -1.637286382940297269e-01 -3.657053916318627612e-02
-3.012098440762081553e-01 -3.063609543465412588e-01 -1.708338050887988138e-02 8.025203530363016202e-02 1.418533382771401397e-01 1.648917185040648520e-02
-5.581756015676141436e-01 3.983960342196125604e-01 1.447855534506367059e-01 -1.681445183781796887e-02 1.523210709950686970e-01 9.284429349880791993e-02
4.597971537334133996e-01 6.707436951213679999e-01 8.201516680462220266e-02 -3.333346623487244698e-02 -2.100492356861068388e-01 1.176497799995593618e-01
-1.819324863474512388e-01 3.298808599523345153e-01 1.558241064027029721e-01 -2.860690424861803138e-02 -1.514844716783365630e-01 -8.736178087549446858e-02
4.519701630954169325e-01 7.252800611387615337e-01 8.625181330454780027e-02 -3.082960251233426985e-02 2.687018098028753355e-01 6.612659204404472413e-02
-2.861554993025716698e-01 2.146667743053624344e-01 -5.443756674145448782e-03 -2.681371874753433679e-02 8.423326593720741051e-02 -2.039533587281493546e-02
2.852154569186844957e-01 -4.571483146760261240e-01 -3.677389500941273814e-01 -1.235488401365100186e-01 9.681104375337737378e-02 1.836537629948289561e-03
-4.386643602253116336e-01 -2.969105435114630653e-01 2.123824720901529989e-02 9.070540127710310929e-02 1.243741903190287712e-01 1.958287929489350293e-02
-3.802730274788206910e-01 3.526127452555868902e-01 1.141699773592121242e-01 -2.227227828624788949e-02 -1.356786635928718399e-01 -1.148843563983408256e-01
2.629554923134768130e-01 -4.150135268082043583e-01 2.387862672952806992e-02 4.497380990267984407e-02 1.401375628714672250e-01 1.308010476833299917e-03
1.294769704268864674e-01 -2.619366652764903991e-01 -9.835001785597916046e-03 1.432029634640113146e-02 -9.309423869311519995e-02 1.491126738663608488e-02
-2.300184944753531635e-01 -2.477235500850969996e-01 -4.610168201605657073e-02 1.113207609779164400e-02 6.235507819449640637e-02 7.353697565984895421e-03
2.745939778420963262e-01 -3.004485329249943493e-01 -2.181596677634371206e-01 1.847781709321494326e-01 1.520018165121356790e-01 -6.045282901960662321e-03
3.399177636820093218e-01 5.006092905986732067e-01 3.935235411821284002e-01 5.534999358784376206e-04 -2.650327027110028766e-01 -1.503690142974070942e-01
1.336849796583358396e-01 -4.341956358980308961e-01 -3.007631417127533680e-01 -7.088344066315627190e-02 1.126556077784273968e-01 -9.314199909351457418e-04
