1.862971608644896082e-01 3.513815545241170350e-03 1.261413275785062613e-03 -3.292866254863195848e-03 -4.978785309539437987e-01 -7.356611295072666978e-01
3.234486164983703671e-01 7.795321737044016985e-03 -3.699130049669993505e-03 6.217688240166422547e-02 2.563526470429037807e-01 -5.407473030138443271e-04
-1.896432180542792501e-01 -1.010526289592609921e-02 6.043775542788205370e-03 -3.168681593108286371e-02 -3.314640962246311884e-01 -4.708974693457380067e-01
-2.028585147089273233e-01 6.226830259968481676e-03 2.081415267993549315e-03 -2.087221116720159100e-02 -2.208301400022302519e-01 -3.257486050132757938e-01
-2.304551789014176733e-01 -8.140949063226324972e-03 6.267158531921931952e-03 -2.259538205626347718e-02 -3.331794894439314425e-01 -4.618369687421826630e-01
2.192551713262622659e-01 8.537855072273264206e-03 8.219586698600286206e-03 4.088749198892897146e-02 2.041986887992002786e-01 -1.807939499005407069e-01
2.007708373459918261e-01 -5.469294627252711989e-03 -2.207526367285730061e-03 -2.867928157129661336e-03 1.252931766807326430e-01 -1.754257803281869255e-01
-2.347749523803767391e-01 -1.208001622697174593e-02 8.336892005204672024e-03 -2.977666625266999628e-02 -2.185749821103074031e-01 -6.765570313054947160e-02
1.295947760947397664e-01 -8.794619462045419334e-03 -3.186433623250611944e-03 -2.602721652617336415e-02 -3.892525611098818783e-01 -5.469584765689973205e-01
-2.903870321111828856e-01 -3.318351413230763436e-02 9.578597033330887855e-03 -5.700983906227593406e-02 2.432020377239513531e-01 -1.623407890384593417e-03
3.700386449849756287e-01 -5.845859140346717879e-03 2.914476265613634084e-02 1.604394435510708358e-02 3.761462379866056804e-01 7.989610951960944840e-01
-3.073211045753967974e-01 2.982759475859928650e-02 -1.596073581916829937e-02 -3.776057753636420655e-02 3.669659910292922822e-01 7.939752158328115816e-02
1.731860855542404209e-01 3.585720055327731685e-03 6.403218031410201280e-03 5.818391061152659166e-02 1.840052946864727534e-01 -2.368400691991331686e-01
1.371292793809844590e-01 -7.017652769676195265e-03 -3.606842122805195561e-03 -5.351968167662306264e-03 -3.676914806032207661e-01 -5.495769577526830041e-01
