-2.996770496648754056e-01 2.600488983714884239e-01 -2.958383075039220517e-02 -1.431323783811301945e-02 1.836938441233200991e-01 7.306312668071113237e-02
-3.470040417305592650e-01 2.254390566302602872e-01 -1.055431672152872535e-01 8.041372564862783179e-01 -3.758834083513546420e-01 1.514518955701440184e-01
6.677543871776239759e-02 -3.970714781088554579e-01 -2.252421049769541828e-01 -8.521296413589934948e-02 1.829966633760417571e-01 4.150239011701839509e-02
2.351442963018495202e-01 3.415842849760236111e-01 1.408742836632622675e+00 1.819259495189242404e-01 1.149839345692272446e-01 1.105268087343091177e-01
5.939610952002134792e-02 -4.851172281258874230e-01 -2.749235381452094229e-01 -9.549247810640533463e-02 1.561757965504667611e-01 6.778181978516385764e-02
-5.157354651216907587e-02 2.105172078606218355e-01 -2.728563202050345859e-01 -3.784240342739697560e-01 -1.326899904735437674e-01 2.885460164942994093e-02
-1.684147219583480015e-01 -3.430129337904231912e-01 -3.679617301894595460e-01 -1.025749641975736565e-01 -7.343762823821127494e-02 9.653211685168139322e-03
6.334113303272978501e-02 -4.224796318536949147e-01 -2.463214768729539705e-01 -8.259516383641125892e-02 1.598488309310859279e-01 1.477967856429382443e-03
-1.848727538346435495e-01 -4.626603630441900039e-01 -4.735682777529889864e-01 -1.393517836440980040e-01 1.417918488820920087e-01 2.271653706291842933e-01
3.909038424146622781e-02 -4.346707244904317591e-01 -2.480680944684167388e-01 -7.314638789368285710e-02 -1.159743252264363589e-01 7.094629582843525739e-02
-1.705144596571942783e-01 -2.289853668543225251e-01 -2.029393060354999501e-01 -4.884229879840240596e-02 -1.249886987711127107e-01 -7.003955276825987730e-02
2.156981450256130195e-01 2.588036154090979646e-01 1.368343555983005722e+00 1.746217734059682947e-01 -2.059218186920924454e-01 3.254704401727378984e-03
-3.178469581999303351e-02 1.608696383951518372e-01 -1.958860048840109502e-01 -3.921981077322891918e-01 -1.292346669951493221e-01 1.067175577339123625e-02
-1.972178525760673873e-01 -3.881694007256477619e-01 -4.153434716469736054e-01 -1.343554070998846106e-01 9.707776408460036532e-02 3.788348890352284670e-02
5.226872708048974081e-02 1.450895022907018328e-01 -2.827442591917064263e-01 -3.062259007307911451e-01 -1.664116766541080816e-01 -1.710033467027719245e-01
4.949196231907899285e-02 1.521051347028196665e-01 -2.841827708600730418e-01 -2.521403238040862971e-01 -1.981343670563001924e-01 -1.960295041414858719e-01
-6.258148682901093149e-03 1.253647572260710996e-01 -2.466012441456943149e-01 -3.910631820644565049e-01 -1.514734490392808663e-01 -1.250549893741494945e-01
1.091941767689144083e-01 1.537169438603018246e-01 7.128458113650369965e-01 -2.181815049594982570e-01 -1.742726539046751122e-01 -1.280458436413415765e-02
6.627082422265330452e-02 -5.474496641132068353e-01 -5.569939723925642072e-01 -1.091238499114928623e-01 1.234090912102942389e-01 6.954738311740382706e-02
1.992838147116902103e-01 2.567383425289259669e-01 1.297970145528136277e+00 8.399479424954850448e-02 -2.470457899058710605e-01 -3.078326978870590258e-01
1.161862322995681554e-02 1.083289691565924445e-01 -1.277473468569133019e-01 4.952770900924560737e-01 -1.502623024166771515e-01 6.096847284592389615e-02
-1.015148689524860044e-02 -3.959064065551100020e-01 -4.010170661906380940e-01 -6.403331079452820318e-02 -1.315584438937603962e-01 -1.107442713184772637e-01
4.313397898034351113e-02 -4.019186518908807737e-01 -4.799701068361308387e-01 -4.623799562371945504e-02 -9.346036939672844324e-02 -5.057552770284782367e-02
5.779859239264488469e-02 1.263467221768993787e-01 -8.081282194775549210e-02 5.555869356226799116e-01 -3.171115621222470038e-01 1.348698127980200445e-01
1.142889519831260248e-01 3.147040864625538226e-01 -2.063813665203211301e-01 5.209938932839771608e-01 -2.120922652590983282e-01 -4.205649595462222085e-02
-3.014818339276573861e-02 1.106523116784479815e-01 -1.300667220620309594e-01 -3.437093142975460314e-01 -1.225178882286293847e-01 -1.663494132904352885e-02
-4.205095886000026484e-02 -4.047789633358435668e-01 -4.613630489528824374e-01 -1.341380133523079332e-01 1.444427961577599562e-01 5.580299162753907943e-02
-1.724113185230920497e-01 -3.080734790208871088e-01 -3.727580799743709372e-01 -9.751207678973376758e-02 -1.326663912162675818e-01 4.721544483189967639e-02
-4.201827886113345539e-02 1.872641416648097579e-01 -1.588374918990646534e-01 -4.236655547745700190e-01 1.509496157499867208e-01 7.041580342314000818e-02
1.710263986324455643e-01 1.632465259756545328e-01 1.367269439814551735e+00 -3.940557523551158070e-01 -1.951184496323651874e-01 -7.056082080831599379e-02
4.567131374655549608e-02 -4.599219682507570406e-01 -4.361647375651377390e-01 -7.779675360040276544e-02 -8.122380806664368513e-02 -1.127950783748000920e-03
-4.227183350785880533e-02 -4.166390380781185288e-01 -3.663040242834832982e-01 -7.571603176153610115e-02 -1.089192887344301724e-01 -1.213879689507697257e-01
6.740981971515246085e-02 -4.683500395934173111e-01 -2.502164345562643000e-01 -1.071472489805845585e-01 1.874108958813749948e-01 5.509318147771791185e-02
-3.992429801644817311e-02 1.271730918664333299e-01 -1.171539511824749996e-01 -3.543288231873117367e-01 2.201619981853416286e-01 3.526788524454291945e-02
7.508585752467386576e-02 1.567478982697597112e-01 -2.399578224167524532e-01 -3.330639639517863904e-01 1.352411479795969096e-01 5.890995842349751321e-02
5.163131247658266781e-02 1.946915754828431599e-01 -2.600612889414971596e-01 -2.493531659532403355e-01 -1.672848848343471140e-01 1.179394143720809661e-02
6.956669307200048780e-02 -5.630989163649215978e-01 -2.806123230917223488e-01 -1.437508881627151125e-01 1.944159414721655377e-01 6.334895740001755815e-02
-7.400342083788244429e-02 2.209825744671212733e-01 4.216980865341626306e-01 5.284161438762267071e-01 2.108706131014465301e-01 2.378325465531468119e-03
4.456686569035184231e-02 -3.046379771386685253e-01 -3.929460882932095944e-01 -7.521159039615196717e-02 -1.193296069105742319e-01 -9.460685810698984954e-02
2.821552726477752904e-01 4.430518049793638058e-01 1.522313348670052635e+00 2.078818313431001208e-01 2.346686207009217318e-01 1.388447558699305584e-01
-2.759955509734253812e-02 -4.622128647827734582e-01 -4.664199579030389176e-01 -6.435914028329406400e-02 -8.721569594060669950e-02 1.086422306360228587e-02
-1.369226241889094642e-02 1.605282019102323710e-01 -2.421151478795175171e-01 -2.759115654044320687e-01 -1.681621657092847444e-01 -1.541308646189507581e-01
-3.787213755316797686e-02 2.315982652053283908e-01 -3.293567254775684600e-02 4.876459125949771101e-04 -1.820800919591004097e-01 3.645649232729962410e-03
-4.441547360376806031e-02 2.514140535753520700e-01 -1.180744939294136320e-01 -3.649036593633679937e-01 1.999271571788478474e-01 9.534516947703094991e-02
-6.975115179483715178e-01 1.787245026876077281e-01 2.198712634161186230e-01 4.430757923242224505e-01 2.065187066354182144e-01 2.278277725752145544e-01
1.068588013387394009e-01 -1.464507522991422613e-03 -2.122885886691968371e-01 4.267601133085173748e-01 2.544254332131506979e-01 2.546502888433411355e-02
-1.902654261413313369e-02 -4.600198876077060683e-01 -4.571988343096219376e-01 -1.141504935208665916e-01 1.438022256535829990e-01 5.034780822102560144e-02
4.788962056949411933e-02 -4.487311833562557806e-01 -5.085320653124123513e-01 -7.072064225671367832e-02 -8.490014605347680210e-02 1.648417741223851679e-02
6.772960262601343540e-02 1.784628268279972452e-01 -2.660063294773568621e-01 -4.516518723864118567e-01 -1.409224418723900307e-01 -1.638978230497425970e-01
4.723424870852056812e-02 -3.065122347755773746e-01 -4.301592703507030047e-01 -6.374442718888945203e-02 -1.121639419883360966e-01 -1.192941892682870125e-01
8.410662496501733476e-02 1.338626306121430409e-01 -1.041341686709930797e-01 7.332903460851224464e-01 3.458690418163424818e-01 -4.277740720194646989e-02
1.131360674667067079e-01 1.482950707879290564e-01 8.031552660770465701e-01 -2.568163368694450499e-01 -1.730403236779404497e-01 -1.216123243931431334e-02
-6.249951768369131633e-02 3.296714793513290109e-01 4.616695694115151016e-01 5.879285528680063821e-01 2.858094874332685054e-01 1.807730890815937852e-01
2.642876914898928398e-01 2.951604648003175457e-01 1.510374265365131086e+00 1.579312556807809242e-01 1.981749277176056423e-01 1.092830986729326492e-01
7.161440285198419908e-02 2.030749471948563589e-01 -2.686361267082038595e-01 -4.290986809463158136e-01 1.671115994337553645e-01 1.070088024417157058e-01
-4.937702414376349269e-02 1.857927005282980215e-01 -2.063632268451220109e-01 -3.658246958523309056e-01 -1.223826090357212626e-01 1.176160973356193615e-02
-4.673208508884239831e-02 -3.163759506125295440e-01 -3.865526899505615233e-01 -4.999546136831083121e-02 -1.005295624352085387e-01 -9.079983947733914762e-02
2.125066250737026596e-01 2.666527246133699736e-01 1.349899743686288733e+00 1.559321949084624126e-01 -1.892668229921375678e-01 -2.980426509441206351e-01
