-2.711850824415754091e-02 3.121667957728290199e-01 -2.052027549790689381e-02 1.423005223227030713e-02 7.047849799304131690e-02 1.804204106049481227e-01 -4.149609950109919843e-02 8.258013053334736786e-02 -2.570035211364846833e-02 3.885976206374589046e-03 4.914337181796885751e-02 4.478705385146505846e-02 -7.489127227497863193e-02 -1.580275075809777635e-03 -2.688672342615613204e-04 5.640025789219745012e-03 -5.761606793167480759e-04 -1.350410850479669567e-03 -8.814156917934751288e-04 3.439652938132762520e-03 8.969683226947608445e-02 -9.345989852636469873e-06 1.008312238026820996e-04 8.579997445568888007e-03 2.089507573303358429e-02 -7.487679747366732426e-03 1.703818979162588423e-03 2.206470149531737125e-03 9.404271656688095032e-03 3.894486879660567866e-03 4.773516385529554679e-02 -2.954669914784995195e-03 3.349429120121739066e-03 7.235805793381763773e-02 0.000000000000000000e+00 -2.298596708029562036e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.879684059196316814e-02 -1.292392598066184096e-02 -1.398789827888658431e-02 -2.392585651030785798e-01 -4.359978561137509145e-02 -5.789941507207190148e-03 -7.828235078206083331e-02 -8.757837265628415357e-02 6.008403960047310755e-02 -1.673372141432331135e-03 -1.080316398659445648e-02 -4.396250679513812498e-04 -2.374097700327582636e-04 2.474839481279479539e-04 -2.936774322976517561e-03 2.710374336084823803e-03 2.994211025211460618e-03 5.854841848351169213e-03 2.606441602540732726e-03 -1.573211567002858607e-02 -8.705146807238262324e-04 6.792626768573309555e-04 4.118964590671065143e-03 -3.761477088700296290e-03 -1.302093031729343372e-03 0.000000000000000000e+00 3.302152014310223184e-03 -5.941335768722805530e-07 -1.709298233031096527e-03 2.328944464257810820e-02 -1.779695727439128657e-03 -7.835711653617785741e-04 -5.441532986317258562e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.044314211814234880e-04 0.000000000000000000e+00 0.000000000000000000e+00 -4.971737041164110693e-03 -3.236362370819970136e-02
-5.481346219095715316e-02 3.124049245683925280e-01 5.661013180941337763e-03 4.991438444275669156e-02 -1.863314537684210292e-01 -1.963391721369156517e-01 7.313057716630414484e-01 -4.756150782043742919e-03 -1.956651384368207625e-02 -1.292281289952671997e-01 7.880815040157437834e-02 6.912502805319305221e-02 -1.166741067812624051e-02 -7.783029611838776377e-04 -1.018822602099664137e-03 1.554935432624203993e-02 -5.487620780270019080e-04 -4.907547950864653459e-04 1.286920468546564602e-04 -1.010957690932818599e-03 8.932747848352053099e-02 -8.106268371396025530e-06 3.544423011376669243e-03 8.572723251993036656e-03 -9.095885270468784256e-03 3.917947584478647521e-03 1.171032110627476166e-03 1.102113988748381398e-03 2.512448314195098870e-02 8.158892547526778311e-03 9.670319384441218580e-03 3.933522958750718633e-03 2.520995715676892582e-02 -5.127121820918153008e-03 0.000000000000000000e+00 2.513623225470877978e-02 0.000000000000000000e+00 0.000000000000000000e+00 -9.273248988733140408e-02 2.989172069204207999e-02 -5.105806181077667677e-03 -5.739076830082943254e-02 -7.225183498484935574e-02 -1.504893059609851147e-01 2.201995252588149765e-01 -1.681563199386561930e-02 -1.987206293336893359e-02 -4.563243149827622344e-03 1.174254336494283402e-02 -8.884804948576640465e-04 -1.466025105195705586e-03 -1.080586370297328611e-02 -5.235967984068393838e-03 6.751963473143894438e-03 2.062227346607652112e-02 1.275917359751933475e-02 1.932860399158465442e-02 -2.255170742234994391e-02 1.374375541291537363e-02 -5.613812090104310440e-03 -8.985627260736376437e-03 3.352172364667589666e-02 1.006913319209969473e-02 0.000000000000000000e+00 -4.088549648613442819e-03 1.930934792528354283e-07 -1.337409757672845811e-03 4.481132364383920430e-02 8.380477830408858972e-04 -1.506786248153657538e-03 -3.955317568415613050e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.028803236160606054e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.525346556581814138e-02 -1.908953981825345370e-02
-5.950647934866278022e-03 -3.829772745485938712e-01 -1.974223271278006606e-02 -1.154525133432017930e-01 5.578078609041425828e-02 -1.824759893504621644e-01 -3.510218718020332446e-02 -8.297040827071295449e-03 -1.641190030224665142e-02 2.077351403817234016e-02 -1.148505858655622137e-02 2.231253033905837221e-02 -9.337633868269447357e-02 -2.040354416215284759e-03 2.974062436441497282e-04 5.031851041364017625e-03 -1.854222581860489574e-04 -1.011523657054005888e-03 -2.615036281074795002e-04 1.863588860416810723e-03 1.231752660638731484e-01 5.164191885070760005e-06 -6.145687618997879584e-04 -3.797047295093374550e-04 -1.328816981235677588e-03 -1.614892645712926855e-03 -7.525584943593321844e-04 -4.582387908854606640e-04 4.446090324944596169e-03 1.833962811764889496e-05 -3.014572947893963926e-03 6.526541836783130053e-03 7.218539117992440199e-04 -2.534063309682963762e-03 0.000000000000000000e+00 -9.799124355775537271e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.251445054959910264e-02 -1.188497526024552726e-02 -5.386052556834622362e-03 2.208973001384412216e-02 -1.745736704446426701e-02 -1.978321670792580755e-02 3.934875009932518181e-02 -2.268457150258307731e-03 3.318265081754849244e-01 -2.067389616739837357e-03 -3.148714048409485128e-03 -3.205324173175254257e-04 -4.304323060373853901e-04 -4.071757199053124311e-03 7.027457657946716615e-04 -1.149407196735889158e-03 -8.159606746328152294e-04 -9.919005718978044905e-04 -1.003911466295827597e-03 1.271372349693419401e-03 2.335419240792263661e-04 2.010483865804608972e-03 -1.080453013760071697e-02 8.963351452833461311e-03 2.903920333139791733e-03 0.000000000000000000e+00 1.144761634125391996e-02 2.752385992113061228e-06 -2.269268060107923479e-03 -2.633543475830917111e-03 -7.942429096757202059e-03 -6.397829808527752838e-04 -5.427574902494574846e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.634742999296366749e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.057964540706103060e-03 -1.438757186074226743e-02
2.029576120546817616e-02 4.611572078695102550e-01 5.750633146259488682e-02 1.124074962087661944e-01 3.690980038640925831e-01 8.961504483746095540e-01 2.939950232775161987e-01 1.035409109540725847e-01 6.523035413357697321e-02 -2.742354506313736048e-02 2.806302643246730288e-02 6.764650582048821470e-02 2.010746062174527948e-01 -1.662544781742847280e-03 -4.785669591359113036e-04 1.646348336568107321e-02 3.309712474458317280e-04 3.347910033709310899e-03 1.600238502638916521e-03 9.792110971215834889e-03 1.238605798692695992e-01 1.552712516050033448e-06 3.564854279971081587e-03 1.100663384649621865e-02 3.486873651272245217e-02 -2.777347927501380709e-03 2.716995330682499873e-03 7.501925140816830418e-04 1.322146331259964683e-02 -1.300345412156301336e-03 3.255778614696051843e-02 2.471621139704030263e-03 1.206257160332230814e-02 -4.022462218889463065e-03 0.000000000000000000e+00 -2.176507907892656288e-03 0.000000000000000000e+00 0.000000000000000000e+00 -7.360169074933478432e-03 -1.199828658188530420e-02 6.836428114717543747e-02 1.514192732336789027e-01 -1.095723840970003540e-02 1.565065036510084329e-01 1.867751211013194967e-01 -3.177855129506795828e-02 1.420357176986260239e-02 -1.687180906391282705e-03 -1.314340799220973036e-02 -5.434404608809603092e-04 -1.468352784112488343e-04 1.206176786080332894e-02 -4.154240417042904567e-03 7.833799848462469351e-03 7.551455191750983467e-03 1.265251027098265001e-02 2.183444251066778575e-03 6.296215966243542614e-03 -8.852090116357227414e-04 2.516244732976305031e-03 6.649815672270120541e-03 -6.104455754379382697e-03 -4.875193982868296838e-04 0.000000000000000000e+00 3.223683476424824695e-03 2.548829519592341882e-07 1.982692530973629956e-03 5.016250097617734605e-02 1.054004974607374717e-02 1.428808040392286248e-03 -3.575781224697717562e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.348897611572080464e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.114198526394230337e-02 -2.595842824200286086e-02
-3.227148269952898572e-03 -3.730574959662250056e-01 -1.625669294972140189e-02 -7.474202005611105259e-02 8.674744853003719947e-02 -2.040102730120107455e-01 -5.365168413935796077e-02 1.883866897507347621e-02 4.734202600116334844e-04 -3.100764859061379622e-02 -2.612550560942600037e-03 -4.283186272944729256e-02 -7.219251642569382565e-02 3.190207665938158159e-04 2.009239750491079017e-04 -1.646746811453156985e-03 3.697948824758021807e-03 1.232897190860129347e-04 1.817290282043963593e-04 -5.848905236864916516e-04 -1.243254048886011966e-02 5.197688813958793214e-06 -2.431845992294138592e-04 -4.637488567927372280e-04 -1.240729758090068678e-03 -2.309911870451028526e-03 -9.495608138924214580e-04 -1.918677947914077344e-04 -1.067293214843611626e-03 -1.789361649221170422e-04 -3.196341850001592662e-03 8.481158999787576222e-04 -4.744147810583487909e-04 -2.454692650034594800e-03 0.000000000000000000e+00 -1.595458948636432981e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.953458654778393089e-02 -8.060240401318414030e-03 1.209749099937971160e-02 5.074117784397992603e-02 -2.042178013475537748e-02 2.456388469693545837e-02 -4.073799059857200616e-02 -2.760912947105812615e-02 4.679653968875520376e-02 -1.908094074869211027e-03 -8.217021469502214584e-03 -5.392010913681904690e-04 -2.541462415648185658e-04 -2.317176647059248414e-03 -3.775959333333823824e-03 2.787911529439984597e-03 2.454932019777483418e-03 1.820730266017739959e-03 1.864994093193733573e-03 -1.930113646273255408e-03 -5.987475588449610135e-03 -1.007301860325796050e-02 3.822326572918416290e-03 8.945190162261588279e-03 2.901192602203921632e-03 0.000000000000000000e+00 -8.920482852906776866e-04 -9.518668222724489458e-06 -1.113424347668828199e-03 1.531184250988266125e-02 6.628864728969130656e-03 -6.527762504865231106e-04 -5.596610486793523586e-04 0.000000000000000000e+00 0.000000000000000000e+00 -3.510637399271088026e-03 0.000000000000000000e+00 0.000000000000000000e+00 -2.672714891756862790e-02 -8.591620394370530489e-03
5.659381128809171449e-03 1.619331348691122885e-01 -6.691996611344533559e-03 1.638518669807225228e-02 -1.135820597272030746e-01 -1.400815555860048245e-01 -2.218778920019534584e-01 -1.265263752500352633e-02 -2.787684191700354891e-02 -7.740436546395616790e-02 -1.353680484312663398e-02 1.789707614300516027e-03 -2.818328845757213028e-02 -1.531554257052686503e-03 -4.372583690928457984e-04 5.280989701309457378e-03 -1.689268948643261826e-04 -6.316572649765723546e-04 6.550846040407056424e-05 -2.306543004176055643e-03 -1.659016290634158716e-02 1.251858062834834348e-06 -5.514977428158641254e-04 -8.957725621133890131e-04 -6.874568277051776657e-03 -2.051906992797641015e-03 -7.309388592480145237e-04 -2.709309349812982315e-04 -7.876608100078643510e-03 1.047564116343369274e-02 -6.279879982667940438e-03 8.637897828542718658e-05 -4.205688468271755642e-04 -4.486835216011512278e-03 0.000000000000000000e+00 -7.107317940070722803e-03 0.000000000000000000e+00 0.000000000000000000e+00 -3.830233411988876596e-02 2.437221193034165741e-03 -4.509457326688020955e-03 1.150112658093780799e-01 -2.492579653735290269e-03 -6.834323815175424865e-02 -1.183301846518188538e-01 -2.480454187540000882e-02 -1.315492287503256322e-02 -4.954793958634117271e-03 4.745969446507870837e-02 -1.425224172276467723e-03 3.494612383618045989e-03 -6.765433308761101272e-03 -1.994046756343536599e-03 5.011655470972825252e-03 -3.140271274978775895e-03 1.785817339460607500e-03 3.238136409445126207e-03 -1.161402740531140843e-02 1.313325018581797989e-02 5.100534805009014410e-04 7.713409175763414846e-05 -2.763219828839682136e-03 -4.144817586427878772e-04 0.000000000000000000e+00 -1.577535283928003422e-03 -5.373548618440638670e-07 -2.333419764366199446e-03 2.990905753649180168e-02 -2.742600893314593290e-03 -1.211232200825934895e-03 -3.651286006119922826e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.639612333478382981e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.308536875362434543e-02 2.275489040054607531e-03
-6.094931422863855523e-03 -3.657624549173235096e-01 -7.249362029930034659e-03 9.869475974495200976e-02 -9.672017416144566837e-02 -2.259649892756774858e-01 -6.753515206473983956e-02 1.363350710350553531e-02 -1.723299593466439544e-02 1.156214222555220356e-01 -4.583887870872866040e-03 -8.419974657447051869e-03 2.183338149311731674e-02 -5.070343934643200016e-04 2.941051784661352251e-04 -4.102498006542243739e-03 3.623865152464907872e-03 1.218629623828799779e-04 9.868806027070540620e-05 -3.477395366155436253e-04 -1.124906575193949584e-02 6.818695132119979843e-06 -1.930586944846449755e-03 -9.432120903838838843e-04 -2.742728194185898964e-03 -7.808727594274470895e-04 2.445393159336673936e-02 2.953952186095645327e-04 2.592458178072321734e-02 -1.458822639602592704e-03 -6.061142137186443027e-03 9.784299533177663686e-04 1.994773556741061965e-02 -2.995705365040745444e-03 0.000000000000000000e+00 5.723311000105290799e-03 0.000000000000000000e+00 0.000000000000000000e+00 -2.646569815145210364e-02 6.030324417220217677e-03 -9.889448700724182140e-03 -8.500524196862369042e-03 -1.371621243808865409e-02 -5.608731406254676560e-02 -6.135339628741270923e-02 -1.000485090061321858e-02 -1.979918893644856334e-02 1.656832050795097088e-03 2.672239834197596281e-02 1.473869064431101127e-02 -1.520147125635044807e-03 -5.714421438275016016e-03 -2.337170506626652915e-03 6.244260912421440227e-03 4.278534905821205006e-03 1.817380505822994985e-03 2.181964562496077707e-03 2.961304741606071798e-03 -1.192724574475168432e-03 3.030514908082794175e-04 9.675857567312895827e-04 -1.042093804250036589e-03 -6.923246354019871231e-04 0.000000000000000000e+00 1.189365294708303071e-03 2.142775762564979400e-07 3.888288784177300729e-04 1.968625946488029160e-02 4.086157055953181525e-04 1.704547651797924440e-04 -3.461441517208637027e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.747809364074346154e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.063626041098362843e-03 -8.294558788942783117e-03
-5.512085470704745048e-03 -3.265027689710403025e-01 -1.928695535820044646e-02 -1.070253281860485961e-01 6.609606330565999388e-02 -1.640841037639946542e-01 -6.054310114664992332e-02 3.064982484252444950e-03 -1.720882690375046334e-02 -4.787204894700057556e-02 -1.483954074400613277e-03 5.752550101074326364e-03 -4.706206759469226675e-02 -1.026511761647694483e-03 -1.802151720688819920e-03 4.006369247685277746e-03 -2.043344202478538491e-04 -6.047655163495542063e-04 -2.661743496124848395e-04 -4.950415093128605415e-04 -1.343512453785571971e-02 5.616974824304435407e-06 -2.980781447181043227e-04 -5.657746603170365172e-04 -1.302428150797537657e-03 -5.636160770418623296e-03 2.314993749260414561e-03 4.155821381229201717e-04 4.373804507388373737e-03 2.657038389323000942e-03 -2.930604244304196512e-03 -1.000491947824625263e-03 6.162840211903226895e-03 -2.436042074372915187e-03 0.000000000000000000e+00 9.271894487172468308e-03 0.000000000000000000e+00 0.000000000000000000e+00 -2.533533450669828158e-02 -1.117381663568653254e-02 1.228897132600185668e-02 3.913897010205100863e-02 -1.779751632121360366e-02 -4.238318114559621458e-02 -3.942347044581504673e-02 -1.356854457264952685e-02 -1.923184704695109909e-02 -2.183943926661160821e-03 -1.577322954241647951e-02 -9.781101225408554180e-04 -4.486676115372263815e-04 1.878716653310602558e-03 7.029896225463832604e-04 -1.005608157517446635e-03 -9.113265482755096916e-04 1.821393983736153228e-03 2.483966442669030550e-03 -2.819067071068450357e-03 2.387257546413975098e-03 6.258369184463797707e-04 2.351605629518790062e-03 -1.270668832138953635e-03 -3.863806186558951458e-04 0.000000000000000000e+00 -1.656563095854937271e-03 -2.204783513194285070e-06 -1.113424347668828199e-03 -2.696567623903098863e-03 -8.009289665344962450e-03 -6.527762504865231106e-04 -1.082889582227338898e-03 0.000000000000000000e+00 0.000000000000000000e+00 -4.791753173626937638e-03 0.000000000000000000e+00 0.000000000000000000e+00 -1.773683693518621901e-02 -1.530347943857006399e-02
-1.676722011220945635e-02 -4.221198035579226682e-01 -9.733161885986888612e-03 6.463015775381943107e-02 -3.708538320329341767e-04 -2.554331095916525518e-01 -8.066809821871774588e-02 8.693102016838585508e-03 -1.213944841619546758e-02 -1.220317926792785588e-03 -1.941408067662091924e-02 -6.310458911190218456e-02 -6.971548780784689314e-02 -8.393802126954166484e-04 3.210613087160849033e-04 5.546356804235812177e-03 -1.747707378239006125e-03 -4.918475618768637300e-04 -1.010900934597769741e-03 1.652383248151284567e-03 -1.866743107320478073e-02 -6.009255831448083581e-05 3.550990898216904897e-03 5.137080723373222031e-03 9.922389356341130423e-03 -4.232062370418835338e-03 2.424632556402998244e-03 7.673699221743767417e-04 6.099344774669542522e-03 1.377331701818518533e-03 2.258425342204944258e-02 -1.298062690320985271e-03 -3.307122032251963266e-03 -2.445351547423616108e-03 0.000000000000000000e+00 6.583813611525749301e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.176801759393199795e-02 -1.861024082175255848e-02 1.049487802084844018e-02 -1.837831809259797208e-02 -1.551065178515527790e-02 5.074533306441140340e-02 4.341471881846063058e-02 1.075091939043986387e-02 -1.777756943052982014e-02 -1.929970451884505112e-03 -1.260848407317198203e-02 -4.383079091143489902e-04 -2.598915692884043362e-04 -3.032408879871464642e-03 -5.123563722558935676e-03 2.341091617906979061e-03 2.337017513994839573e-03 3.032489839469106833e-03 1.741278828848189268e-03 3.975328261491997521e-03 -7.002651196069851688e-04 5.623770465863063995e-04 2.289023758007112212e-03 -1.341226451860150475e-03 -4.248779150041424868e-04 0.000000000000000000e+00 1.275821176777912087e-03 2.752385992113061228e-06 7.269401463086267020e-04 1.043057245119028732e-02 -8.068397761298986897e-04 1.040123923537840850e-04 -3.905251766452517981e-03 0.000000000000000000e+00 0.000000000000000000e+00 -5.755207318999752426e-04 0.000000000000000000e+00 0.000000000000000000e+00 -2.315790778784922697e-03 -1.418631498636407570e-02
7.732135534082122934e-04 -3.672290811955271073e-01 -5.183770459829926611e-03 7.076010342597685229e-03 -6.536236306508250160e-02 -2.294572363487873967e-01 -7.803416409594267356e-02 4.482030101159565662e-03 -9.202678921610484702e-03 -6.715028426415947660e-02 -1.528497423446182647e-02 -1.451275861572822422e-02 -2.514435649328347622e-02 -5.085630446366575051e-04 -3.629045823220366129e-04 7.322159873101062762e-03 -1.025287109424626204e-04 -4.927595395221812200e-04 -3.577489392792785597e-04 3.229362175389340582e-03 4.221509539235312330e-02 -2.385988536154168581e-05 3.507135792417025860e-03 -5.020166837574515772e-04 -1.963544724075150325e-03 -1.480547419252404738e-03 3.721182749285303903e-03 -7.352983484858068139e-05 1.412342524848713386e-02 1.898555880628979842e-02 -2.012805595675961950e-04 -2.476883151352107966e-03 1.315784902516504529e-04 -3.100430942800298708e-03 0.000000000000000000e+00 -2.854910642995373091e-03 0.000000000000000000e+00 0.000000000000000000e+00 -2.916316071415235925e-02 3.594087215158692228e-03 -3.471513232841390122e-03 -7.230484851333382479e-02 -1.689348634837212898e-02 -3.118862107651772936e-02 1.374081249384694892e-01 -4.149987698216719631e-03 -3.268021279169312787e-02 -3.485443575404066803e-03 1.419050299507171667e-02 -1.003091455180197145e-03 -3.747446070857322052e-04 1.141501798025679453e-03 -4.893487108786566744e-03 2.394325516242264314e-03 2.540220540836418770e-03 3.046925140868784760e-03 1.855248039780529445e-03 -1.043647756629754661e-02 3.480817526722783210e-03 -2.170512567363657233e-03 -5.112592088670901355e-03 9.805425229451093100e-03 -2.865245667731628225e-04 0.000000000000000000e+00 -6.618141864466109067e-03 -2.204783513194285070e-06 -2.334189103256370003e-03 1.166988581850480523e-02 1.153096176125339946e-03 -6.401271362181114354e-04 -3.222625570246759330e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.744166922311836398e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.707439320024838753e-02 -9.305074637816008326e-03
